id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21627822,Home in Dromana ?? ???4.70 ?? 4 bedrooms ?? 4 beds ?? 3 baths,81222031,Jeremy,,Dromana,-38.34182,144.94454,Entire home/apt,336,2,98,27/03/2023,1.47,1,178,9,
21635903,Home in Portsea ?? ???4.93 ?? 5 bedrooms ?? 9 beds ?? 4 baths,157435525,Eric,,Point Nepean,-38.32816,144.71272,Entire home/apt,1100,3,60,27/02/2023,0.95,1,231,7,
21637149,Guesthouse in Main Ridge ?? ???4.93 ?? Studio ?? 1 bed ?? 1 bath,99939282,Nicole,,Flinders,-38.3971,144.97185,Entire home/apt,259,2,164,7/05/2023,2.42,1,33,23,
21638332,Home in Rosebud ?? ???4.70 ?? 2 bedrooms ?? 3 beds ?? 1 bath,92373915,Ollie,,Rosebud - McCrae,-38.35964,144.90697,Entire home/apt,122,1,581,3/06/2023,8.61,2,355,133,
21666550,Home in Blairgowrie ?? ???4.82 ?? 5 bedrooms ?? 7 beds ?? 4 baths,17578999,Michelle,,Point Nepean,-38.37096,144.78023,Entire home/apt,717,2,11,9/07/2021,0.16,69,348,0,
21668213,Home in Blairgowrie ?? ???4.58 ?? 4 bedrooms ?? 9 beds ?? 2 baths,37857940,Julie,,Point Nepean,-38.3787,144.78099,Entire home/apt,520,2,12,31/12/2021,0.18,1,351,0,
21682644,Home in Balnarring Beach ?? ???4.60 ?? 3 bedrooms ?? 4 beds ?? 2 baths,41668222,Mornington Peninsula Holiday Accomm,,Hastings - Somers,-38.3923,145.11676,Entire home/apt,677,2,5,15/01/2022,0.08,71,358,0,
21684040,Home in Rye ?? ???4.79 ?? 3 bedrooms ?? 4 beds ?? 2 baths,157855226,Courtney,,Point Nepean,-38.37553,144.79073,Entire home/apt,407,2,136,30/04/2023,2.02,1,318,32,
21684934,Home in Mount Martha ?? ???5.0 ?? 4 bedrooms ?? 5 beds ?? 2.5 baths,24814727,Holiday Shacks,,Mount Martha,-38.28225,145.01595,Entire home/apt,882,2,5,26/01/2022,0.11,45,350,0,
21701006,Home in Sorrento ?? ???4.94 ?? 3 bedrooms ?? 4 beds ?? 2.5 baths,156113767,Jac + Tony,,Point Nepean,-38.35119,144.7583,Entire home/apt,379,2,154,24/05/2023,2.32,1,270,30,
21702781,Home in Sorrento ?? ???4.55 ?? 3 bedrooms ?? 6 beds ?? 1 bath,141449561,Vicki,,Point Nepean,-38.35183,144.75882,Entire home/apt,402,2,11,25/09/2022,0.16,83,94,2,
